Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual
07-01-2025,7.85,11570,7090,110,0.98,960,103.6,,1550,1150,400,,,4.422906574,6.8,240,150,8,,,5.4,7.17,15280,425,10750,2300,1400,460,1400,22,20,5.5,2.5,3,45.45454545,2.115655853,97.88434415,2,1,2.5,2.115655853,Normal,0,7,1,1,0.120126165,0.992758634,7090,2.5,7551.666667,2.383333333,7090,2.4,44.44444444,8070,2.2,42.30769231,10989500,43.39622642,49.20527505,-5.809048634
08-01-2025,7.4,11590,8620,125,0.98,880,106.4,,2000,1300,,,0.44,4.440728401,6.68,240,130,8,,,6.16,6.92,15400,318,11990,,,,1600,22,20,5.3,2.3,3,43.39622642,1.50812065,98.49187935,2,1,2.3,1.50812065,Normal,0,8,2,1,0.137185404,0.990545388,7600,2.4,7661.666667,2.383333333,7090,2.5,45.45454545,7090,2.6,46.42857143,17240000,44.44444444,49.08897563,-4.644531184
09-01-2025,7.8,11230,7550,101,2.1,912,103.6,,2000,1300,,,,4.420064526,7.75,190,110,8,,,6,6.88,12800,425,10750,,,,1152,23,21,5.4,2.4,3,44.44444444,1.456953642,98.54304636,2,1,2.4,1.456953642,Normal,0,9,3,1,0.154204048,0.988039023,7753.333333,2.4,7585,2.4,8620,2.3,43.39622642,7090,2.4,44.44444444,15100000,42.30769231,49.52199001,-7.214297702
10-01-2025,7.58,10190,6620,115,0.98,992,103.6,0.522,1600,1200,500,46.71,2.61,4.9,7.6,260,155,8,,,5.6,7.7,13400,720,9920,2000,1000,440,1400,23,21,5.2,2.2,3,42.30769231,2.341389728,97.65861027,2,1,2.2,2.341389728,Normal,0,10,4,1,0.17117706,0.985240283,7596.666667,2.3,7343.333333,2.4,7550,2.4,44.44444444,7090,2.5,45.45454545,10592000,43.39622642,50.49664995,-7.100423533
11-01-2025,7.6,11600,7090,109,0.98,960,86,,2000,1300,,,,4.440757147,7.4,210,150,0,,,6.16,7.33,12980,425,10750,,,,1440,24,22,5.3,2.3,3,43.39622642,2.115655853,97.88434415,2,1,2.3,2.115655853,Normal,0,11,5,1,0.188099418,0.982149993,7086.666667,2.3,7343.333333,2.35,6620,2.2,42.30769231,8620,2.3,43.39622642,14180000,43.39622642,49.96879562,-6.572569203
12-01-2025,7.4675,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.445153625,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.3,2.3,3,43.39622642,2.115655853,97.88434415,2,1,2.3,2.115655853,Normal,0,12,6,1,0.204966114,0.97876907,6933.333333,2.266666667,7343.333333,2.333333333,7090,2.3,43.39622642,7550,2.4,44.44444444,14180000,43.39622642,49.96757794,-6.571351528
13-01-2025,7.335,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.454514512,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.3,2.3,3,43.39622642,2.115655853,97.88434415,2,1,2.3,2.115655853,Normal,0,13,0,1,0.221772158,0.975098513,7090,2.3,7343.333333,2.3,7090,2.3,43.39622642,6620,2.2,42.30769231,14180000,45.45454545,49.92172134,-4.467175885
14-01-2025,7.2025,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.4638754,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.5,2.5,3,45.45454545,2.115655853,97.88434415,2,1,2.5,2.115655853,Normal,0,14,1,1,0.238512575,0.971139409,7090,2.366666667,7088.333333,2.333333333,7090,2.3,43.39622642,7090,2.3,43.39622642,14180000,48.21428571,49.76100648,-1.546720764
15-01-2025,7.07,11930,7090,104.5,0.98,760,156.8,0.382,1500,1000,400,40.21,4.12,4.9,7.33,208,150,4,,,5.6,6.37,17640,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,15,2,1,0.255182413,0.966892929,7090,2.5,7011.666667,2.383333333,7090,2.5,45.45454545,7090,2.3,43.39622642,10635000,48.21428571,49.04402808,-0.829742363
16-01-2025,6.99,12150,7895,110,1.6,976,103.6,,2000,1300,,,,4.479892504,7.8,205,110,8,30,10,4.5,6.53,20100,420,14070,2600,1200,480,1400,24,22,5.6,2.7,2.9,48.21428571,1.39328689,98.60671311,2,1,2.7,1.39328689,Normal,0,16,3,1,0.271776738,0.96236033,7358.333333,2.633333333,7224.166667,2.466666667,7090,2.7,48.21428571,7090,2.3,43.39622642,15790000,48.21428571,49.14046442,-0.92617871
17-01-2025,7.6,12070,7090,106,0.98,944,117.6,0.267,1700,1000,,48.72,3.88,4.443710657,6.39,237,150,8,,,6.16,7.11,13310,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,17,4,1,0.288290641,0.957542953,7358.333333,2.7,7224.166667,2.533333333,7895,2.7,48.21428571,7090,2.5,45.45454545,12053000,48.21428571,49.43546667,-1.221180956
18-01-2025,7.58,11120,7450,96,0.98,960,112,,2000,1300,,,,5,7.7,240,144,16,20,10,5.6,7.15,17630,516,12340,,,,1120,24,22,5.6,2.7,2.9,48.21428571,1.932885906,98.06711409,2,1,2.7,1.932885906,Normal,0,18,5,1,0.304719233,0.952442223,7478.333333,2.7,7284.166667,2.6,7090,2.7,48.21428571,7090,2.7,48.21428571,14900000,48.21428571,48.73448712,-0.520201407
19-01-2025,7.59,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.43649922,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,19,6,1,0.321057654,0.947059651,7210,2.7,7284.166667,2.666666667,7450,2.7,48.21428571,7895,2.7,48.21428571,14180000,48.21428571,49.33468281,-1.120397097
20-01-2025,7.6,11800,8360,111,0.8,960,103.6,,2000,1800,,39.2,,4.430313735,6.94,180,115,12,10,,6.16,5.96,14600,425,11165,2300,1000,400,1120,24,22,5.6,2.7,2.9,48.21428571,1.375598086,98.62440191,2,1,2.7,1.375598086,Normal,0,20,0,1,0.337301069,0.941396829,7633.333333,2.7,7495.833333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,16720000,48.21428571,49.12367423,-0.909388517
21-01-2025,7.62,11890,7725,100,0.98,992,117.6,0.611,1800,1200,300,,1.12,4.8,7,220,150,8,,,6.16,6.57,13100,400,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.941747573,98.05825243,2,1,2.7,1.941747573,Normal,0,21,1,1,0.353444671,0.935455432,7725,2.7,7601.666667,2.7,8360,2.7,48.21428571,7450,2.7,48.21428571,13905000,48.21428571,49.39318937,-1.178903653
22-01-2025,7.64,13180,8570,98,0.98,960,103.6,,2000,1300,,,,4.43422513,7.21,190,110,12,20,10,4.48,6.67,16700,425,11690,2500,1200,500,1600,24,22,5.6,2.7,2.9,48.21428571,1.283547258,98.71645274,2,1,2.7,1.283547258,Normal,0,22,2,1,0.369483683,0.929237218,8218.333333,2.7,7714.166667,2.7,7725,2.7,48.21428571,7090,2.7,48.21428571,17140000,48.21428571,49.54733803,-1.333052319
23-01-2025,7.76,13630,8995,89,0.98,1072,98,,1800,1300,400,39.69,,4.424659744,6,218,150,8,,,6,6.69,18700,480,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.667593107,98.33240689,2,1,2.7,1.667593107,Normal,0,23,3,1,0.385413359,0.922744029,8430,2.7,8031.666667,2.7,8570,2.7,48.21428571,8360,2.7,48.21428571,16191000,48.21428571,49.51940541,-1.305119697
24-01-2025,7.56,13390,8220,112,0.98,880,84,0.478,2000,1300,,,2.61,5,6.7,300,180,0,,,5.5,5.83,16210,425,10750,,,,1056,24,22,5.6,2.7,2.9,48.21428571,2.189781022,97.81021898,2,1,2.7,2.189781022,Normal,0,24,4,1,0.401228985,0.915977784,8595,2.7,8160,2.7,8995,2.7,48.21428571,7725,2.7,48.21428571,16440000,48.21428571,49.26404924,-1.049763522
25-01-2025,7.61,13560,8810,116,0.98,1248,98,,2000,1300,500,41.12,,4.436521454,6.5,280,175,12,11,5,6.16,5.78,16800,680,12600,3300,1600,600,2320,24,22,5.6,2.7,2.9,48.21428571,1.986379115,98.01362089,2,1,2.7,1.986379115,Normal,0,25,5,1,0.416925881,0.908940487,8675,2.7,8446.666667,2.7,8220,2.7,48.21428571,8570,2.7,48.21428571,17620000,48.21428571,48.83645902,-0.622173301
26-01-2025,7.6975,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.428904537,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,26,6,1,0.432499402,0.90163422,8040,2.7,8235,2.7,8810,2.7,48.21428571,8995,2.7,48.21428571,14180000,48.21428571,49.84281964,-1.628533921
27-01-2025,7.785,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.422722819,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,27,0,1,0.447944939,0.894061145,7663.333333,2.7,8129.166667,2.7,7090,2.7,48.21428571,8220,2.7,48.21428571,14180000,48.21428571,49.8366706,-1.622384887
28-01-2025,7.8725,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.416541101,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,28,1,1,0.463257923,0.886223503,7090,2.7,7882.5,2.7,7090,2.7,48.21428571,8810,2.7,48.21428571,14180000,48.21428571,49.96626737,-1.751981659
29-01-2025,7.96,13100,8640,96,1.1,1904,103.6,,2000,1300,,,,4.410470085,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.736111111,98.26388889,2,1,2.7,1.736111111,Normal,0,29,2,1,0.47843382,0.878123613,7606.666667,2.7,7823.333333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,17280000,48.21428571,49.96084843,-1.74656272
30-01-2025,7.83,11740,7505,112,0.98,1720,106.4,,2100,1400,500,86,4.63,4.6,7.38,167.7,100,12,10,5,6.16,7.01,17560,310,11350,3000,1500,500,3320,24,22,5.6,2.7,2.9,48.21428571,1.332445037,98.66755496,2,1,2.7,1.332445037,Normal,0,30,3,1,0.493468142,0.869763872,7745,2.7,7704.166667,2.7,8640,2.7,48.21428571,7090,2.7,48.21428571,15760500,48.21428571,49.33628521,-1.121999501
31-01-2025,7.87,11860,7090,104.5,0.98,1680,103.6,,2000,1300,,,,4.423315988,7.18,222,150,8,,,5.7,7.32,16450,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,31,4,1,0.508356438,0.861146754,7745,2.7,7417.5,2.7,7505,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,49.94796316,-1.733677443
01-02-2025,7.6,12170,7090,133,0.98,960,117.6,,3000,1900,300,,,4.444339063,7.5,312,150,8,,,6.16,6.52,22600,536,10750,4000,3000,500,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,1,5,2,0.523094303,0.852274809,7228.333333,2.7,7417.5,2.7,7090,2.7,48.21428571,8640,2.7,48.21428571,21270000,48.21428571,47.92390769,0.290378026
02-02-2025,7.65,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.7,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,2,6,2,0.537677377,0.843150662,7090,2.7,7417.5,2.7,7090,2.7,48.21428571,7505,2.7,48.21428571,14180000,48.21428571,49.12233913,-0.908053412
03-02-2025,7.7,13770,8310,118,0.98,864,103.6,0.5252,2000,1300,500,48.3,4,4.436089157,7.56,374,220,8,10,5,5.6,6.85,22400,674,13300,,,,1600,24,22,5.6,2.7,2.9,48.21428571,2.647412756,97.35258724,2,1,2.7,2.647412756,Normal,0,3,0,2,0.552101343,0.833777013,7496.666667,2.7,7620.833333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,16620000,48.21428571,48.2821916,-0.06790589
04-02-2025,7.78,13980,8965,100,0.9,912,128,,2000,1300,,,,4.425722585,7.45,350,150,8,,,6.16,7.1,19200,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.673173452,98.32682655,2,1,2.7,1.673173452,Normal,0,4,1,2,0.566361933,0.824156636,8121.666667,2.7,7675,2.7,8310,2.7,48.21428571,7090,2.7,48.21428571,17930000,48.21428571,49.37656393,-1.162278217
05-02-2025,7.81,14730,9865,110,0.98,1040,103.6,0.4824,2700,1700,400,43.7,4.31,4.420024688,6.8,480,150,8,,,6.16,6.5,18860,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.520527116,98.47947288,2,1,2.7,1.520527116,Normal,0,5,2,2,0.580454928,0.814292378,9046.666667,2.7,8068.333333,2.7,8965,2.7,48.21428571,7090,2.7,48.21428571,26635500,48.21428571,48.89940165,-0.685115933
06-02-2025,7.8,15580,9435,111,0.98,1020,117.6,,2400,1900,500,,,5.1,7.01,559,335,8,30,10,6.16,6.58,19580,400,13705,2800,1900,400,1800,24,22,5.6,2.7,2.9,48.21428571,3.550609433,96.44939057,2,1,2.7,3.550609433,Normal,0,6,3,2,0.594376157,0.804187158,9421.666667,2.7,8459.166667,2.7,9865,2.7,48.21428571,8310,2.7,48.21428571,22644000,48.21428571,48.4954241,-0.281138385
07-02-2025,7.7,15560,10425,70,0.98,1120,103.6,0.2795,2000,1300,,,,4.427852609,7.12,380,210,8,,,6.1,6.81,19380,668,13175,,,,2040,24,22,5.6,2.7,2.9,48.21428571,2.014388489,97.98561151,2,1,2.7,2.014388489,Normal,0,7,4,2,0.6081215,0.793843965,9908.333333,2.7,9015,2.7,9435,2.7,48.21428571,8965,2.7,48.21428571,20850000,48.21428571,48.62765731,-0.413371593
08-02-2025,7.67,15600,9730,114,0.98,880,103.6,,3200,2400,400,37.2,3.9,4.436626297,7.16,303,150,8,,,5.5,6.5,24100,726,15305,4500,3600,700,1400,24,22,5.6,2.7,2.9,48.21428571,1.541623844,98.45837616,2,1,2.7,1.541623844,Normal,0,8,5,2,0.62168689,0.783265862,9863.333333,2.7,9455,2.7,10425,2.7,48.21428571,9865,2.7,48.21428571,31136000,48.21428571,48.4868317,-0.272545988
09-02-2025,7.685,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.42978764,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,9,6,2,0.635068313,0.772455978,9081.666667,2.7,9251.666667,2.7,9730,2.7,48.21428571,9435,2.7,48.21428571,14180000,48.21428571,49.52064715,-1.306361435
10-02-2025,7.7,14040,7090,90,0.98,1088,103.6,,2000,1300,,,,5,7.72,305,150,0,50,20,6.16,7.2,23300,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,10,0,2,0.64826181,0.761417511,7970,2.7,8939.166667,2.7,7090,2.7,48.21428571,10425,2.7,48.21428571,14180000,48.21428571,49.21903228,-1.00474657
11-02-2025,7.64,10810,7090,104.5,0.98,798,103.6,,3200,2200,400,,,4.432966809,7.195,297,150,8,,,6.16,6.855,15125,425,10750,3500,2900,600,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,11,1,2,0.661263475,0.750153729,7090,2.7,8476.666667,2.7,7090,2.7,48.21428571,9730,2.7,48.21428571,22688000,48.21428571,48.92422991,-0.7099442
12-02-2025,7.58,14470,9690,121,0.98,768,103.6,,2000,1300,,,,4.436252155,7.1,800,150,4,,,6.16,6.8,19800,425,10750,,,,1440,24,22,5.6,2.7,2.9,48.21428571,1.547987616,98.45201238,2,1,2.7,1.547987616,Normal,0,12,2,2,0.674069462,0.738667964,7956.666667,2.7,8519.166667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,19380000,48.21428571,49.25227161,-1.037985893
13-02-2025,7.65,15320,9955,111.5,1.2,992,128.8,,2800,2000,300,,,4.434206849,8.1,847,465,8,80,40,6.16,7.05,20400,284,14280,3600,2800,500,1400,24,22,5.6,2.7,2.9,48.21428571,4.671019588,95.32898041,2,1,2.7,4.671019588,Normal,0,13,3,2,0.68667598,0.726963615,8911.666667,2.7,8440.833333,2.7,9690,2.7,48.21428571,7090,2.7,48.21428571,27874000,48.21428571,48.42648214,-0.212196422
14-02-2025,7.7,13940,9010,104.5,0.98,1040,103.6,,2000,1300,,35.2,3.5,4.430708505,7.47,327,68,8,,,7,7.07,18540,425,10750,,,,1328,24,22,5.6,2.7,2.9,48.21428571,0.754716981,99.24528302,2,1,2.7,0.754716981,Normal,0,14,4,2,0.699079301,0.715044147,9551.666667,2.7,8320.833333,2.7,9955,2.7,48.21428571,7090,2.7,48.21428571,18020000,48.21428571,49.45591417,-1.241628453
15-02-2025,7.6,14020,9200,118,0.98,840,103.6,,3200,2100,300,,,4.436525623,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.630434783,98.36956522,2,1,2.7,1.630434783,Normal,0,15,5,2,0.711275752,0.702913085,9388.333333,2.7,8672.5,2.7,9010,2.7,48.21428571,9690,2.7,48.21428571,29440000,48.21428571,48.91088204,-0.696596328
16-02-2025,7.58,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.437205702,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,16,6,2,0.723261725,0.69057402,8433.333333,2.7,8672.5,2.7,9200,2.7,48.21428571,9955,2.7,48.21428571,14180000,48.21428571,49.69798164,-1.483695925
17-02-2025,7.56,14200,7090,133,0.98,880,123.2,,2000,1300,,40.2,4.1,4.459921639,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,17,0,2,0.735033674,0.678030602,7793.333333,2.7,8672.5,2.7,7090,2.7,48.21428571,9010,2.7,48.21428571,14180000,48.21428571,49.32468393,-1.110398219
18-02-2025,7.63,14560,7090,75,0.98,720,184.8,,3300,2300,400,,,4.457238528,7.16,710,150,4,60,30,6.5,6.54,22300,425,10750,,,,1120,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,18,1,2,0.746588115,0.665286545,7090,2.7,8239.166667,2.7,7090,2.7,48.21428571,9200,2.7,48.21428571,23397000,48.21428571,48.16190614,0.052379576
19-02-2025,7.54,15510,9650,104.5,0.98,920,103.6,,2000,1300,,,,4.44598202,8.4,798,296,8,,,6.16,6.76,21800,290,13960,3700,2900,500,1400,24,22,5.6,2.7,2.9,48.21428571,3.067357513,96.93264249,2,1,2.7,3.067357513,Normal,0,19,2,2,0.757921627,0.652345619,7943.333333,2.7,8188.333333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,19300000,48.21428571,48.19526715,0.019018559
20-02-2025,7.56,14800,9800,127.5,0.98,600,103.6,,2900,2000,300,36.5,3.4,4.438725455,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.530612245,98.46938776,2,1,2.7,1.530612245,Normal,0,20,3,2,0.769030859,0.639211653,8846.666667,2.7,8320,2.7,9650,2.7,48.21428571,7090,2.7,48.21428571,28420000,48.21428571,48.18969619,0.024589526
21-02-2025,7.6,14260,7090,104.5,0.98,760,103.6,,2000,1300,,,,4.457472755,7.32,324,150,8,50,20,6.16,6.8,18170,224,10750,,,,1360,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,21,4,2,0.779912522,0.625888534,8846.666667,2.7,7968.333333,2.7,9800,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.36601788,-0.151732162
22-02-2025,7.76,14640,8960,104.5,0.98,720,103.6,,2000,1300,,35.1,2.9,4.8,8.2,800,448,8,,,6.16,6.855,15125,425,13190,3900,3000,600,1400,24,22,5.6,2.7,2.9,48.21428571,5,95,2,1,2.7,5,Normal,0,22,5,2,0.790563397,0.612380205,8616.666667,2.7,8280,2.7,7090,2.7,48.21428571,9650,2.7,48.21428571,17920000,48.21428571,48.22351796,-0.009232251
23-02-2025,7.67,14820,7090,104.5,0.98,640,140,,3000,1800,200,,,4.456046456,7.4,712,150,8,,,5.6,6.76,16540,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,23,6,2,0.800980331,0.598690663,7713.333333,2.7,8280,2.7,8960,2.7,48.21428571,9800,2.7,48.21428571,21270000,48.21428571,48.26817697,-0.053891257
24-02-2025,7.72,15170,9350,111.5,0.98,896,103.6,,2000,1300,,30.2,4.2,4.433892594,7.45,672,465,16,70,40,6.16,6.9,17710,576,10785,3600,2800,500,1264,24,22,5.6,2.7,2.9,48.21428571,4.973262032,95.02673797,2,1,2.7,4.973262032,Normal,0,24,0,2,0.811160242,0.584823958,8466.666667,2.7,8656.666667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,18700000,48.21428571,48.28153563,-0.067249918
25-02-2025,7.98,15178,8860,63,0.98,880,103.6,,2000,1300,,,,4.420088593,7.6,750,350,8,,,6.16,6.99,18900,425,14850,,,,1400,24,22,5.6,2.7,2.9,48.21428571,3.9503386,96.0496614,2,1,2.7,3.9503386,Normal,0,25,1,2,0.821100118,0.570784194,8433.333333,2.7,8525,2.7,9350,2.7,48.21428571,8960,2.7,48.21428571,17720000,48.21428571,48.2855471,-0.071261384
26-02-2025,7.92,14910,7090,154.5,0.98,1160,112.6,,2700,1600,200,28.4,4.4,4.43894997,6.85,637,150,4,,,5.6,7.09,23800,838,10750,,,,1520,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,26,2,2,0.830797017,0.556575527,8433.333333,2.7,8073.333333,2.7,8860,2.7,48.21428571,7090,2.7,48.21428571,19143000,48.21428571,48.30718556,-0.092899847
27-02-2025,7.775,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.6,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,27,3,2,0.84024807,0.542202159,7680,2.7,8073.333333,2.7,7090,2.7,48.21428571,9350,2.7,48.21428571,14180000,48.21428571,48.31258568,-0.09829997
28-02-2025,7.63,14620,8360,104.5,0.98,600,103.6,,2000,1300,,,,4.445915346,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.794258373,98.20574163,2,1,2.7,1.794258373,Normal,0,28,4,2,0.849450479,0.527668346,7513.333333,2.7,7973.333333,2.7,7090,2.7,48.21428571,8860,2.7,48.21428571,16720000,48.21428571,48.43951921,-0.225233497
01-03-2025,7.6,14150,9030,77.5,0.98,560,117.6,2.66,2000,1300,200,14.4,,4.438908723,7.14,710,400,8,50,20,6.72,6.6,20100,173,13870,3600,2800,400,1240,24,22,5.6,2.7,2.9,48.21428571,4.429678848,95.57032115,2,1,2.7,4.429678848,Normal,0,1,5,3,0.858401523,0.512978386,8160,2.7,8296.666667,2.7,8360,2.7,48.21428571,7090,2.7,48.21428571,18060000,48.21428571,48.34961046,-0.135324743
02-03-2025,7.625,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.434026532,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,2,6,3,0.867098552,0.498136628,8160,2.7,7920,2.7,9030,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.44735735,-0.23307164
03-03-2025,7.65,14970,9000,75,0.98,720,137.2,,2000,1300,,18.9,2.17,4.440805628,7.61,705,250,8,,,5.04,7.36,21700,133.5,13860,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.777777778,97.22222222,2,1,2.7,2.777777778,Normal,0,3,0,3,0.875538993,0.483147464,8373.333333,2.7,7943.333333,2.7,7090,2.7,48.21428571,8360,2.7,48.21428571,18000000,48.21428571,48.30398982,-0.089704108
04-03-2025,7.6,15150,10010,104.5,0.98,600,103.6,,2900,1800,200,,,4.436164266,6.7,710,252,8,60,30,6.16,6.92,17430,425,10750,3300,2600,400,1440,24,22,5.6,2.7,2.9,48.21428571,2.517482517,97.48251748,2,1,2.7,2.517482517,Normal,0,4,1,3,0.883720347,0.468015328,8700,2.7,8430,2.7,9000,2.7,48.21428571,9030,2.7,48.21428571,29029000,48.21428571,48.3291838,-0.114898082
05-03-2025,7.72,14680,7090,104.5,0.98,640,103.6,,2000,1300,,,,4.8,7.7,697,150,8,,,6.16,7.43,21700,425,10750,,,,1240,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,5,2,3,0.891640195,0.4527447,8700,2.7,8430,2.7,10010,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.357128,-0.14284229
06-03-2025,7.74,13320,7950,126.5,0.98,560,103.6,,2100,1200,300,25,1.75,4.433752,7.69,556,150,8,50,20,5.6,7.53,17160,141,10120,3000,2400,300,1400,24,22,5.6,2.7,2.9,48.21428571,1.886792453,98.11320755,2,1,2.7,1.886792453,Normal,0,6,3,3,0.899296192,0.437340096,8350,2.7,8361.666667,2.7,7090,2.7,48.21428571,9000,2.7,48.21428571,16695000,48.21428571,48.18664566,0.027640058
