Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual,anomaly_flag_thr,anomaly_flag_iso,anomaly_score_iso,high_priority_combined,priority
2025-01-24,7.56,13390,8220.0,112.0,0.98,880.0,84.0,0.478,2000,1300,,,2.61,5.0,6.7,300.0,180.0,0,,,5.5,5.83,16210,425.0,10750,,,,1056,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.18978102189781,97.81021897810218,2.0,1,2.7,2.18978102189781,Normal,0,24,4,1,0.401228985447501,0.9159777842484876,8595.0,2.7,8160.0,2.7,8995.0,2.7,48.21428571428572,7725.0,2.7,48.21428571428572,16440000.0,48.21428571428572,49.264049236091545,-1.049763521805822,1,0,0.30574544010474064,0,medium
2025-01-25,7.61,13560,8810.0,116.0,0.98,1248.0,98.0,,2000,1300,500.0,41.12,,4.436521454419127,6.5,280.0,175.0,12,11.0,5.0,6.16,5.78,16800,680.0,12600,3300.0,1600.0,600.0,2320,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.986379114642452,98.01362088535755,2.0,1,2.7,1.986379114642452,Normal,0,25,5,1,0.4169258813287287,0.908940487313808,8675.0,2.7,8446.666666666666,2.7,8220.0,2.7,48.21428571428572,8570.0,2.7,48.21428571428572,17620000.0,48.21428571428572,48.83645901530556,-0.6221733010198349,0,0,0.2980213122329981,0,low
2025-01-26,7.6975,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.428904537292411,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,26,6,1,0.4324994021339788,0.901634220265486,8040.0,2.7,8235.0,2.7,8810.0,2.7,48.21428571428572,8995.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.84281963538541,-1.628533921099688,1,0,0.3030018347510543,0,medium
2025-01-27,7.785,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.422722819162284,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,27,0,1,0.4479449394078912,0.8940611451454876,7663.333333333333,2.7,8129.166666666667,2.7,7090.0,2.7,48.21428571428572,8220.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.83667060087907,-1.6223848865933448,1,0,0.3027277676057402,0,medium
2025-01-28,7.8725,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.416541101032157,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,28,1,1,0.4632579225674917,0.8862235029485801,7090.0,2.7,7882.5,2.7,7090.0,2.7,48.21428571428572,8810.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.96626737320857,-1.751981658922844,1,0,0.3050863507065424,0,medium
2025-01-29,7.96,13100,8640.0,96.0,1.1,1904.0,103.6,,2000,1300,,,,4.410470084790409,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.736111111111111,98.26388888888889,2.0,1,2.7,1.736111111111111,Normal,0,29,2,1,0.4784338202547012,0.8781236129591848,7606.666666666667,2.7,7823.333333333333,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,17280000.0,48.21428571428572,49.96084843445935,-1.7465627201736282,1,0,0.3067329226779641,0,medium
2025-01-30,7.83,11740,7505.0,112.0,0.98,1720.0,106.4,,2100,1400,500.0,86.0,4.63,4.6,7.38,167.7,100.0,12,10.0,5.0,6.16,7.01,17560,310.0,11350,3000.0,1500.0,500.0,3320,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.332445036642238,98.66755496335776,2.0,1,2.7,1.332445036642238,Normal,0,30,3,1,0.4934681416772373,0.8697638720650646,7745.0,2.7,7704.166666666667,2.7,8640.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,15760500.0,48.21428571428572,49.3362852149321,-1.121999500646382,1,0,0.30688800921632026,0,medium
2025-01-31,7.87,11860,7090.0,104.5,0.98,1680.0,103.6,,2000,1300,,,,4.423315987711852,7.18,222.0,150.0,8,,,5.7,7.32,16450,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,31,4,1,0.5083564379375123,0.8611467540480451,7745.0,2.7,7417.5,2.7,7505.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.94796315700536,-1.7336774427196318,1,0,0.30558597011950633,0,medium
2025-02-01,7.6,12170,7090.0,133.0,0.98,960.0,117.6,,3000,1900,300.0,,,4.444339063189694,7.5,312.0,150.0,8,,,6.16,6.52,22600,536.0,10750,4000.0,3000.0,500.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,1,5,2,0.5230943033491326,0.8522748088519838,7228.333333333333,2.7,7417.5,2.7,7090.0,2.7,48.21428571428572,8640.0,2.7,48.21428571428572,21270000.0,48.21428571428572,47.92390768824052,0.2903780260452038,0,0,0.2942211298580322,0,low
2025-02-02,7.65,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.7,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,2,6,2,0.5376773767406141,0.8431506618282,7090.0,2.7,7417.5,2.7,7090.0,2.7,48.21428571428572,7505.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.12233912621996,-0.9080534119342332,0,0,0.3053782232905766,0,low
2025-02-03,7.7,13770,8310.0,118.0,0.98,864.0,103.6,0.5252,2000,1300,500.0,48.3,4.0,4.4360891568766,7.56,374.0,220.0,8,10.0,5.0,5.6,6.85,22400,674.0,13300,,,,1600,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.647412755716005,97.352587244284,2.0,1,2.7,2.647412755716005,Normal,0,3,0,2,0.5521013427459208,0.8337770129585915,7496.666666666667,2.7,7620.833333333333,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,16620000.0,48.21428571428572,48.28219160452877,-0.0679058902430469,0,0,0.3456477388104839,0,low
2025-02-04,7.78,13980,8965.0,100.0,0.9,912.0,128.0,,2000,1300,,,,4.425722585418846,7.45,350.0,150.0,8,,,6.16,7.1,19200,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.673173452314557,98.32682654768544,2.0,1,2.7,1.673173452314557,Normal,0,4,1,2,0.5663619330814524,0.8241566360566663,8121.666666666667,2.7,7675.0,2.7,8310.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,17930000.0,48.21428571428572,49.37656393132095,-1.1622782170352297,1,0,0.305560468612986,0,medium
2025-02-05,7.81,14730,9865.0,110.0,0.98,1040.0,103.6,0.4824,2700,1700,400.0,43.7,4.31,4.420024688289278,6.8,480.0,150.0,8,,,6.16,6.5,18860,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.520527116066903,98.4794728839331,2.0,1,2.7,1.520527116066903,Normal,0,5,2,2,0.580454927809098,0.8142923779467267,9046.666666666666,2.7,8068.333333333333,2.7,8965.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,26635500.0,48.21428571428572,48.8994016474734,-0.6851159331876744,0,0,0.3013197284781511,0,low
2025-02-06,7.8,15580,9435.0,111.0,0.98,1020.0,117.6,,2400,1900,500.0,,,5.1,7.01,559.0,335.0,8,30.0,10.0,6.16,6.58,19580,400.0,13705,2800.0,1900.0,400.0,1800,24.0,22.0,5.6,2.7,2.9,48.21428571428572,3.550609432962374,96.44939056703764,2.0,1,2.7,3.550609432962374,Normal,0,6,3,2,0.5943761565849831,0.804187157621448,9421.666666666666,2.7,8459.166666666666,2.7,9865.0,2.7,48.21428571428572,8310.0,2.7,48.21428571428572,22644000.0,48.21428571428572,48.49542409978167,-0.281138385495943,0,0,0.32113408826355555,0,low
2025-02-07,7.7,15560,10425.0,70.0,0.98,1120.0,103.6,0.2795,2000,1300,,,,4.427852608962622,7.12,380.0,210.0,8,,,6.1,6.81,19380,668.0,13175,,,,2040,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.014388489208633,97.98561151079136,2.0,1,2.7,2.014388489208633,Normal,0,7,4,2,0.6081214998935418,0.7938439653781019,9908.333333333334,2.7,9015.0,2.7,9435.0,2.7,48.21428571428572,8965.0,2.7,48.21428571428572,20850000.0,48.21428571428572,48.62765730689689,-0.4133715926111705,0,0,0.3134889449571531,0,low
2025-02-08,7.67,15600,9730.0,114.0,0.98,880.0,103.6,,3200,2400,400.0,37.2,3.9,4.436626296842949,7.16,303.0,150.0,8,,,5.5,6.5,24100,726.0,15305,4500.0,3600.0,700.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.541623843782117,98.45837615621788,2.0,1,2.7,1.541623843782117,Normal,0,8,5,2,0.6216868902665479,0.7832658619336791,9863.333333333334,2.7,9455.0,2.7,10425.0,2.7,48.21428571428572,9865.0,2.7,48.21428571428572,31136000.0,48.21428571428572,48.48683170256076,-0.2725459882750343,0,0,0.3236613927402675,0,low
2025-02-09,7.685,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.429787639882428,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,9,6,2,0.6350683134867438,0.7724559775191742,9081.666666666666,2.7,9251.666666666666,2.7,9730.0,2.7,48.21428571428572,9435.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.52064714923511,-1.3063614349493875,1,0,0.2905968064010371,0,medium
2025-02-10,7.7,14040,7090.0,90.0,0.98,1088.0,103.6,,2000,1300,,,,5.0,7.72,305.0,150.0,0,50.0,20.0,6.16,7.2,23300,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,10,0,2,0.6482618097757123,0.7614175109532997,7970.0,2.7,8939.166666666666,2.7,7090.0,2.7,48.21428571428572,10425.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.21903228416666,-1.004746569880936,1,0,0.30630398743256454,0,medium
2025-02-11,7.640000000000001,10810,7090.0,104.5,0.98,798.0,103.6,,3200,2200,400.0,,,4.432966809206493,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,3500.0,2900.0,600.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,11,1,2,0.6612634749656385,0.7501537286959042,7090.0,2.7,8476.666666666666,2.7,7090.0,2.7,48.21428571428572,9730.0,2.7,48.21428571428572,22688000.0,48.21428571428572,48.92422991441815,-0.7099442001324263,0,0,0.3083902927881988,0,low
2025-02-12,7.58,14470,9690.0,121.0,0.98,768.0,103.6,,2000,1300,,,,4.436252155318358,7.1,800.0,150.0,4,,,6.16,6.8,19800,425.0,10750,,,,1440,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.547987616099071,98.45201238390092,2.0,1,2.7,1.547987616099071,Normal,0,12,2,2,0.6740694616546161,0.7386679638813748,7956.666666666667,2.7,8519.166666666666,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,19380000.0,48.21428571428572,49.25227160761021,-1.037985893324489,1,0,0.30527784572015976,0,medium
2025-02-13,7.65,15320,9955.0,111.5,1.2,992.0,128.8,,2800,2000,300.0,,,4.434206848800891,8.1,847.0,465.0,8,80.0,40.0,6.16,7.05,20400,284.0,14280,3600.0,2800.0,500.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,4.67101958814666,95.32898041185334,2.0,1,2.7,4.67101958814666,Normal,0,13,3,2,0.6866759803451553,0.726963615332308,8911.666666666666,2.7,8440.833333333334,2.7,9690.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,27874000.0,48.21428571428572,48.42648213616317,-0.2121964218774508,0,0,0.32982032136988715,0,low
2025-02-14,7.7,13940,9010.0,104.5,0.98,1040.0,103.6,,2000,1300,,35.2,3.5,4.430708504565922,7.47,327.0,68.0,8,,,7.0,7.07,18540,425.0,10750,,,,1328,24.0,22.0,5.6,2.7,2.9,48.21428571428572,0.7547169811320755,99.24528301886792,2.0,1,2.7,0.7547169811320755,Normal,0,14,4,2,0.6990793005655562,0.7150441465537444,9551.666666666666,2.7,8320.833333333334,2.7,9955.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,18020000.0,48.21428571428572,49.455914167222375,-1.241628452936652,1,0,0.3002761574394581,0,medium
2025-02-15,7.6,14020,9200.0,118.0,0.98,840.0,103.6,,3200,2100,300.0,,,4.436525622935117,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.630434782608696,98.3695652173913,2.0,1,2.7,1.630434782608696,Normal,0,15,5,2,0.7112757519738152,0.7029130847082615,9388.333333333334,2.7,8672.5,2.7,9010.0,2.7,48.21428571428572,9690.0,2.7,48.21428571428572,29440000.0,48.21428571428572,48.91088204273685,-0.696596328451129,0,0,0.30557724111483997,0,low
2025-02-16,7.58,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.43720570163858,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,16,6,2,0.7232617254437389,0.6905740195722293,8433.333333333334,2.7,8672.5,2.7,9200.0,2.7,48.21428571428572,9955.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.69798163918608,-1.4836959249003598,1,0,0.29627836342803726,0,medium
2025-02-17,7.56,14200,7090.0,133.0,0.98,880.0,123.2,,2000,1300,,40.2,4.1,4.459921639390354,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,17,0,2,0.7350336741329413,0.6780306024735381,7793.333333333333,2.7,8672.5,2.7,7090.0,2.7,48.21428571428572,9010.0,2.7,48.21428571428572,14180000.0,48.21428571428572,49.32468393324271,-1.1103982189569876,1,0,0.30754165611505846,0,medium
2025-02-18,7.63,14560,7090.0,75.0,0.98,720.0,184.8,,3300,2300,400.0,,,4.457238527570262,7.16,710.0,150.0,4,60.0,30.0,6.5,6.54,22300,425.0,10750,,,,1120,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,18,1,2,0.7465881145324131,0.6652865452111115,7090.0,2.7,8239.166666666666,2.7,7090.0,2.7,48.21428571428572,9200.0,2.7,48.21428571428572,23397000.0,48.21428571428572,48.161906138125,0.0523795761607246,0,0,0.3413301072669547,0,low
2025-02-19,7.54,15510,9650.0,104.5,0.98,920.0,103.6,,2000,1300,,,,4.445982020167857,8.4,798.0,296.0,8,,,6.16,6.76,21800,290.0,13960,3700.0,2900.0,500.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,3.067357512953368,96.93264248704664,2.0,1,2.7,3.067357512953368,Normal,0,19,2,2,0.757921627497347,0.6523456189565258,7943.333333333333,2.7,8188.333333333333,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,19300000.0,48.21428571428572,48.195267154789846,0.0190185594958762,0,0,0.3430151746277726,0,low
2025-02-20,7.56,14800,9800.0,127.5,0.98,600.0,103.6,,2900,2000,300.0,36.5,3.4,4.438725454923943,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.530612244897959,98.46938775510203,2.0,1,2.7,1.530612244897959,Normal,0,20,3,2,0.769030859258918,0.6392116531380589,8846.666666666666,2.7,8320.0,2.7,9650.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,28420000.0,48.21428571428572,48.18969618856951,0.0245895257162089,0,0,0.34325381495040763,0,low
2025-02-21,7.6,14260,7090.0,104.5,0.98,760.0,103.6,,2000,1300,,,,4.457472754882964,7.32,324.0,150.0,8,50.0,20.0,6.16,6.8,18170,224.0,10750,,,,1360,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,21,4,2,0.7799125224167177,0.6258885343075018,8846.666666666666,2.7,7968.333333333333,2.7,9800.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,14180000.0,48.21428571428572,48.36601787588624,-0.1517321616005134,0,0,0.32981689159293004,0,low
2025-02-22,7.76,14640,8960.0,104.5,0.98,720.0,103.6,,2000,1300,,35.1,2.9,4.8,8.2,800.0,448.0,8,,,6.16,6.855,15125,425.0,13190,3900.0,3000.0,600.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,5.0,95.0,2.0,1,2.7,5.0,Normal,0,22,5,2,0.7905633969115482,0.612380204990065,8616.666666666666,2.7,8280.0,2.7,7090.0,2.7,48.21428571428572,9650.0,2.7,48.21428571428572,17920000.0,48.21428571428572,48.22351796499047,-0.0092322507047484,0,0,0.34570438194967124,0,low
2025-02-23,7.67,14820,7090.0,104.5,0.98,640.0,140.0,,3000,1800,200.0,,,4.456046455665098,7.4,712.0,150.0,8,,,5.6,6.76,16540,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,23,6,2,0.8009803309782906,0.5986906625177213,7713.333333333333,2.7,8280.0,2.7,8960.0,2.7,48.21428571428572,9800.0,2.7,48.21428571428572,21270000.0,48.21428571428572,48.2681769712837,-0.0538912569979785,0,0,0.3460941897261669,0,low
2025-02-24,7.72,15170,9350.0,111.5,0.98,896.0,103.6,,2000,1300,,30.2,4.2,4.433892594171769,7.45,672.0,465.0,16,70.0,40.0,6.16,6.9,17710,576.0,10785,3600.0,2800.0,500.0,1264,24.0,22.0,5.6,2.7,2.9,48.21428571428572,4.973262032085562,95.02673796791444,2.0,1,2.7,4.973262032085562,Normal,0,24,0,2,0.8111602420785621,0.5848239578463323,8466.666666666666,2.7,8656.666666666666,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,18700000.0,48.21428571428572,48.28153563211776,-0.0672499178320364,0,0,0.3456477388104839,0,low
2025-02-25,7.98,15178,8860.0,63.0,0.98,880.0,103.6,,2000,1300,,,,4.420088592919281,7.6,750.0,350.0,8,,,6.16,6.99,18900,425.0,14850,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,3.950338600451468,96.04966139954853,2.0,1,2.7,3.950338600451468,Normal,0,25,1,2,0.821100117812889,0.5707841943569038,8433.333333333334,2.7,8525.0,2.7,9350.0,2.7,48.21428571428572,8960.0,2.7,48.21428571428572,17720000.0,48.21428571428572,48.28554709829964,-0.0712613840139155,0,0,0.34490886314948976,0,low
2025-02-26,7.92,14910,7090.0,154.5,0.98,1160.0,112.6,,2700,1600,200.0,28.4,4.4,4.43894996953574,6.85,637.0,150.0,4,,,5.6,7.09,23800,838.0,10750,,,,1520,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,26,2,2,0.8307970168121248,0.5565755266413303,8433.333333333334,2.7,8073.333333333333,2.7,8860.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,19143000.0,48.21428571428572,48.30718556079259,-0.0928998465068673,0,0,0.3448999786964372,0,low
2025-02-27,7.775,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.6,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,27,3,2,0.8402480696078469,0.5422021592729844,7680.0,2.7,8073.333333333333,2.7,7090.0,2.7,48.21428571428572,9350.0,2.7,48.21428571428572,14180000.0,48.21428571428572,48.31258568429615,-0.0982999700104301,0,0,0.3448999786964372,0,low
2025-02-28,7.63,14620,8360.0,104.5,0.98,600.0,103.6,,2000,1300,,,,4.445915346152838,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.794258373205742,98.20574162679426,2.0,1,2.7,1.794258373205742,Normal,0,28,4,2,0.8494504794814806,0.527668345562516,7513.333333333333,2.7,7973.333333333333,2.7,7090.0,2.7,48.21428571428572,8860.0,2.7,48.21428571428572,16720000.0,48.21428571428572,48.43951921117019,-0.2252334968844707,0,0,0.32811538329749645,0,low
2025-03-01,7.6,14150,9030.0,77.5,0.98,560.0,117.6,2.66,2000,1300,200.0,14.4,,4.438908723003474,7.14,710.0,400.0,8,50.0,20.0,6.72,6.6,20100,173.0,13870,3600.0,2800.0,400.0,1240,24.0,22.0,5.6,2.7,2.9,48.21428571428572,4.429678848283499,95.5703211517165,2.0,1,2.7,4.429678848283499,Normal,0,1,5,3,0.8584015232918917,0.512978386299228,8160.0,2.7,8296.666666666666,2.7,8360.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,18060000.0,48.21428571428572,48.34961045700357,-0.1353247427178487,0,0,0.33851602557035865,0,low
2025-03-02,7.625,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.434026532314515,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,2,6,3,0.867098552281208,0.4981366284784057,8160.0,2.7,7920.0,2.7,9030.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,14180000.0,48.21428571428572,48.44735735406724,-0.2330716397815209,0,0,0.3282783358495145,0,low
2025-03-03,7.65,14970,9000.0,75.0,0.98,720.0,137.2,,2000,1300,,18.9,2.17,4.440805627584928,7.61,705.0,250.0,8,,,5.04,7.36,21700,133.5,13860,,,,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.777777777777778,97.22222222222224,2.0,1,2.7,2.777777777777778,Normal,0,3,0,3,0.8755389928586303,0.4831474640149685,8373.333333333334,2.7,7943.333333333333,2.7,7090.0,2.7,48.21428571428572,8360.0,2.7,48.21428571428572,18000000.0,48.21428571428572,48.30398982194282,-0.0897041076570985,0,0,0.3451328130415784,0,low
2025-03-04,7.6,15150,10010.0,104.5,0.98,600.0,103.6,,2900,1800,200.0,,,4.436164265783011,6.7,710.0,252.0,8,60.0,30.0,6.16,6.92,17430,425.0,10750,3300.0,2600.0,400.0,1440,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.517482517482518,97.48251748251748,2.0,1,2.7,2.517482517482518,Normal,0,4,1,3,0.8837203473619977,0.4680153284438345,8700.0,2.7,8430.0,2.7,9000.0,2.7,48.21428571428572,9030.0,2.7,48.21428571428572,29029000.0,48.21428571428572,48.32918379584691,-0.1148980815611864,0,0,0.34201934346721424,0,low
2025-03-05,7.72,14680,7090.0,104.5,0.98,640.0,103.6,,2000,1300,,,,4.8,7.7,697.0,150.0,8,,,6.16,7.43,21700,425.0,10750,,,,1240,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,5,2,3,0.8916401947968874,0.4527446996073711,8700.0,2.7,8430.0,2.7,10010.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,14180000.0,48.21428571428572,48.35712800433583,-0.1428422900501047,0,0,0.33145431835290207,0,low
2025-03-06,7.74,13320,7950.0,126.5,0.98,560.0,103.6,,2100,1200,300.0,25.0,1.75,4.433751999502282,7.69,556.0,150.0,8,50.0,20.0,5.6,7.53,17160,141.0,10120,3000.0,2400.0,300.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,1.886792452830189,98.1132075471698,2.0,1,2.7,1.886792452830189,Normal,0,6,3,3,0.8992961915530254,0.4373400963303321,8350.0,2.7,8361.666666666666,2.7,7090.0,2.7,48.21428571428572,9000.0,2.7,48.21428571428572,16695000.0,48.21428571428572,48.18664565639517,0.027640057890558,0,0,0.3428033127543825,0,low
2025-03-07,7.89,13300,7090.0,96.0,0.98,520.0,128.8,2.844,2000,1300,,15.2,2.4,4.430952074303857,7.47,517.0,150.0,8,,,6.9,7.43,15110,92.0,10750,,,,1200,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.115655853314527,97.88434414668548,2.0,1,2.7,2.115655853314527,Normal,0,7,4,3,0.9066860720977984,0.4218060770826634,7376.666666666667,2.7,8038.333333333333,2.7,7950.0,2.7,48.21428571428572,10010.0,2.7,48.21428571428572,14180000.0,48.21428571428572,48.33354330527734,-0.1192575909916158,0,0,0.34148621005096613,0,low
2025-03-08,7.92,12490,7490.0,104.0,0.98,720.0,103.6,,2400,1400,300.0,,,4.420057426750184,7.14,619.0,150.0,8,,,6.16,6.78,13800,116.0,8820,2900.0,2200.0,200.0,1400,24.0,22.0,5.6,2.7,2.9,48.21428571428572,2.002670226969292,97.99732977303071,2.0,1,2.7,2.002670226969292,Normal,0,8,5,3,0.9138076496466616,0.4061472386305789,7510.0,2.7,8105.0,2.7,7090.0,2.7,48.21428571428572,7090.0,2.7,48.21428571428572,17976000.0,48.21428571428572,48.21908901937152,-0.0048033050858009,0,0,0.34493039496530914,0,low
